"s1","s2"
0.261335739715202,0.109557191611333
0.302909012225372,0.0898968829410123
0.345924491250416,0.0736324035929593
0.390105322108423,0.0608684344252836
0.435031278238671,0.0510086751807415
0.480395083277938,0.0434138362136116
0.526082626859617,0.0381030219587647
0.571978984269102,0.035089591501954
0.617963690372199,0.0339876900905301
0.663959694810185,0.0344059697213121
0.709916756546327,0.0363439735110861
0.755784677080668,0.0397995845951211
0.801078778128453,0.0475564470595404
0.844620974868858,0.0622466345341344
0.88535679495272,0.083514391047555
0.922299728761448,0.110844669981786
0.951799879400054,0.145895427525325
0.969087030176021,0.188321467997249
0.972484597969823,0.234008129345644
0.961663071869895,0.278524520315095
0.940664594274013,0.319397235391689
0.913439125356917,0.356414646718271
0.880678273382363,0.388636401434279
0.843214261884218,0.415243970687107
0.803707110863511,0.438806335131852
0.764199959842803,0.462368699576598
0.724692808822096,0.485931064021343
0.685185657801388,0.509493428466089
0.645435638504288,0.532642062243995
0.60521144731691,0.554956580460274
0.564530584825441,0.57642727460028
0.523410750302864,0.597044803277095
0.481252054591857,0.615410822227484
0.437657268547546,0.630045059682506
0.392956003211696,0.640836869239446
0.34748623548413,0.647704656287722
0.305774999881058,0.665456121461652
0.281063386350901,0.703459777181758
0.28175885352813,0.748785906696218
0.307624787501756,0.786013519445738
0.347367345683645,0.808850374381305
0.392003123997593,0.819273433840845
0.437749521191535,0.81639940914314
0.480729818054124,0.800471855790765
0.521285547288933,0.778765434274586
0.562247712098557,0.757836101678577
0.603601424393916,0.737691464968081
0.645331653774264,0.718338845903245
0.688727852100834,0.703272516260929
0.734127841934686,0.696267857727065
0.78004701378376,0.697553927237263
0.824983780563035,0.707088669473684
0.867431294995822,0.72464363366083
0.905923925949857,0.749709259752554
0.939147227979059,0.781429607345385
0.965966692556116,0.818721490764349
0.979074416512112,0.862358125135125
0.970627013098881,0.907130992611862
0.942520353324826,0.94299161116287
0.901062482254456,0.961891696158126
0.855333968901527,0.961903062590033
0.812807437327553,0.945092614203609
0.779446212224741,0.913817612647984
0.759928404176171,0.872463625758641
0.75138770856711,0.827297155967019
0.748842128935767,0.781400821698751
0.752335607457061,0.735566892315102
0.761807839184186,0.690586559934919
0.769850002378136,0.645368674989115
0.768998200306386,0.59944909375147
0.759284575435787,0.554560576292286
0.741075668158477,0.512396975834351
0.718593993606296,0.472265299047024
0.695657168389299,0.432392009473708
0.672268161818639,0.3927822689536
0.648430001743092,0.353441205207874
0.622326269854281,0.315591603651172
0.592343742605523,0.280734104941402
0.558822776500181,0.249264405421251
0.522143895792207,0.221539743718458
0.484191661674946,0.195547481142585
0.44658289361099,0.1690606853187
0.409324035163171,0.142083894266576
0.372421469943816,0.114621729957553
0.334686950748075,0.088332998218765
0.29507377682896,0.0649708962709198
0.253808474762445,0.0446690194924808
0.211127018762636,0.0275434634692726
0.166194294302528,0.0184674237355793
0.120537905648387,0.0225684479634555
0.0779418749931953,0.0395066414054259
0.0419365806713683,0.0678781589089756
0.0153420878148105,0.105226581016557
0.000122289072382258,0.148476198476871
-0.0025339453639965,0.194248636721328
0.00758087200255929,0.238968455078123
0.0254964943765873,0.281324541734394
0.0465365783683222,0.322218581245099
0.0705827444124425,0.361420488092354
0.0974996995754662,0.398709697344282
0.12588617504878,0.434906441382829
0.154438854633939,0.47097222512998
0.183157134157276,0.506906285435053
0.21204040594103,0.542707861934627
0.249026336504101,0.569113507512347
0.294322869447217,0.572779742819247
0.335074009644054,0.552666022361554
0.359713828628944,0.514480992593538
0.365499895811282,0.469087097345723
0.355223578591281,0.424494703335062
0.33015411592631,0.386211464954567
0.293387864027795,0.358965786021146
0.259757215686296,0.328440057042089
0.247122645928936,0.284814281580571
0.259235292052717,0.2410407228784
0.292498973141875,0.210115520244121
0.33420986765973,0.19074631996749
0.377281227787386,0.174627307045177
0.421460229893611,0.161853098117258
0.466487548623841,0.152498676232278
0.512023059643342,0.146012095686437
0.557826026754792,0.141811298765357
0.603781781388728,0.139906802241291
0.649775272469318,0.140303374056268
0.695750643584563,0.139572252417162
0.741428175186219,0.134296610767533
0.78635976228978,0.124528204122085
0.83010461776343,0.110362862346292
0.870681331543895,0.0889414814434722
0.904817920034484,0.05828143272809
0.930457959502735,0.0202297095467159
0.946056867200484,-0.0229214125666488
0.971564591274624,-0.0598708027276748
1.01551548151156,-0.0690479846532381
1.05367767939843,-0.0453932161454394
1.06501086072907,-0.00194830365109813
1.05480209283747,0.0428275897604018
1.03598708785443,0.0847214456363058
1.00930068875673,0.122097048318546
0.975785165422553,0.153494648040485
0.939532704752201,0.181808931196828
0.90381074384939,0.210789632440433
0.86863153156186,0.240426814461367
0.834007130632082,0.270710314846346
0.803958694346305,0.305372051270966
0.78372318676122,0.346540834687096
0.774633732875791,0.391504445788239
0.777289150295687,0.437300660189828
0.794297112802066,0.479728735978207
0.82613519171992,0.5125273508048
0.868039149123957,0.53078853251912
0.913738492890602,0.531779684889198
0.958597000356445,0.537897671942016
0.991644233139128,0.568842717798317
1.00069311347618,0.613202984054138
0.982406617385694,0.654619400103506
0.9554160142984,0.691781170018222
0.936023661700328,0.733415608394671
0.924944199726423,0.777988417601395
0.922585924799723,0.823857016201966
0.931697774872432,0.868756722941008
0.954108742239093,0.908716177625601
0.987669854267647,0.939903694942733
1.02916295843166,0.959328724771123
1.06433829628676,0.987168953023029
1.07002112376915,1.03166713471784
1.04297155869809,1.06745405595739
0.998611044737227,1.07412694914301
0.954169937264998,1.0622687408234
0.910319210956436,1.04838555170414
0.867151082419012,1.03250657766656
0.824756332779967,1.01466521166078
