V1,V2
V1,V2
0.2,0.1
0.4,0.1
0.6,0.1
0.6,0.3
0.4,0.3
0.2,0.3
0.2,0.6
0.4,0.6
0.6,0.6
0,0
0.0204081632653061,0
0.122448979591837,0.0612244897959184
0.163265306122449,0.0408163265306122
0.163265306122449,0.0816326530612245
0.142857142857143,0.0612244897959184
0.163265306122449,0.0612244897959184
0.142857142857143,0.0408163265306122
0.142857142857143,0.0816326530612245
0.122448979591837,0.0408163265306122
0.142857142857143,0.0204081632653061
0.183673469387755,0.0612244897959184
0.122448979591837,0.0204081632653061
0.163265306122449,0.0204081632653061
0.102040816326531,0.0408163265306122
0.122448979591837,0.0816326530612245
0.102040816326531,0.0612244897959184
0.183673469387755,0.0408163265306122
0.142857142857143,0
0.102040816326531,0.0204081632653061
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.142857142857143,0.0408163265306122
0.63265306122449,0.63265306122449
0.673469387755102,0.653061224489796
0.673469387755102,0.693877551020408
0.714285714285714,0.693877551020408
0.714285714285714,0.73469387755102
0.755102040816326,0.73469387755102
0.755102040816326,0.775510204081633
0.73469387755102,0.755102040816326
0.755102040816326,0.755102040816326
0.795918367346939,0.775510204081633
0.775510204081633,0.755102040816326
0.775510204081633,0.775510204081633
0.775510204081633,0.816326530612245
0.775510204081633,0.795918367346939
